Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04970:Salivary secretion	11	2.433628318584071	6.432313710512947E-5	ADCY3, CD38, PLCB4, SLC12A2, ADCY5, ADCY6, GUCY1A2, GUCY1A3, GUCY1B3, PRKG1, ITPR1	178	86	6879	4.943101646198066	0.012655626195237524	0.0011571836527131119	0.08045990127751868
KEGG_PATHWAY	hsa04540:Gap junction	11	2.433628318584071	7.843283058412162E-5	ADCY3, TJP1, PLCB4, ADCY5, ADCY6, GUCY1A2, PDGFRB, GUCY1A3, GUCY1B3, PRKG1, ITPR1	178	88	6879	4.830758426966292	0.015410336127535729	0.0012933553529952402	0.09810132980249131
KEGG_PATHWAY	hsa05146:Amoebiasis	12	2.6548672566371683	7.984515951595561E-5	COL4A2, LAMA4, PTK2, LAMA3, COL4A1, PLCB4, COL27A1, COL3A1, COL1A2, PIK3CA, COL5A3, COL5A2	178	106	6879	4.375026499894	0.01568565118390397	0.0012154125384974401	0.09986701475663828
KEGG_PATHWAY	hsa04921:Oxytocin signaling pathway	14	3.0973451327433628	1.1820623413755684E-4	MEF2C, ADCY3, CD38, PLCB4, ROCK1, ROCK2, ADCY5, ADCY6, PPP1R12A, GUCY1A2, GUCY1A3, GUCY1B3, ITPR1, MYL9	178	150	6879	3.6069662921348318	0.02313441699105767	0.0016704758970120803	0.14781481446776157
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	16	3.5398230088495577	3.1086092795319E-4	ROCK1, ARHGEF7, ROCK2, DIAPH2, ITGA1, ABI2, ITGB1, MYL9, PTK2, DOCK1, EZR, ITGA7, PPP1R12A, PIK3CA, PDGFRB, FGF1	178	210	6879	2.94446227929374	0.05970350433722538	0.0040955922607899264	0.3882953552914681
KEGG_PATHWAY	hsa04360:Axon guidance	12	2.6548672566371683	4.002452271889435E-4	SEMA5A, NCK2, PTK2, NRP1, ROCK1, ROCK2, ROBO1, DPYSL2, UNC5C, ITGB1, EPHA3, SLIT3	178	127	6879	3.6515969211713704	0.0762043766388063	0.004941775216508182	0.49968791853669536
KEGG_PATHWAY	hsa04974:Protein digestion and absorption	10	2.2123893805309733	4.013379429860409E-4	COL4A2, SLC38A2, COL4A1, COL27A1, COL3A1, COL1A2, COL6A2, ACE2, COL5A3, COL5A2	178	88	6879	4.391598569969356	0.07640430546178323	0.004664432477626823	0.5010489741650526
KEGG_PATHWAY	hsa05100:Bacterial invasion of epithelial cells	9	1.991150442477876	8.276893708643688E-4	PTK2, DOCK1, CBL, PIK3CA, CLTCL1, ITGB1, SEPT11, SEPT9, ARHGAP10	178	78	6879	4.459161624891962	0.15121584108759611	0.009066997650716058	1.030794848959804
KEGG_PATHWAY	hsa04070:Phosphatidylinositol signaling system	10	2.2123893805309733	8.871293570366101E-4	PLCE1, IMPA2, DGKB, PLCB4, PI4KA, PIK3CA, DGKH, INPP4B, PTEN, ITPR1	178	98	6879	3.943476266911259	0.16115519992150296	0.009206285077235532	1.1044431536425425
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	14	3.0973451327433628	0.0018644212110106504	ROCK1, ROCK2, CBL, TIMP3, ITGB1, ITPR1, PLCE1, PTK2, EZR, CD44, PPP1R12A, MDM2, PIK3CA, AKT3	178	200	6879	2.7052247191011234	0.3089201872954642	0.018305381322079817	2.3081357908805167
KEGG_PATHWAY	hsa04014:Ras signaling pathway	15	3.3185840707964607	0.0019774897394734016	FLT1, BCL2L1, MAPK10, RASAL2, PLCE1, ETS1, RAPGEF5, PIK3CA, PDGFRB, ANGPT1, FGF1, ANGPT2, AKT3, PLA2G5, NGF	178	226	6879	2.565004474495376	0.3242490011200594	0.018490280534501635	2.4465244485060933
KEGG_PATHWAY	hsa04020:Calcium signaling pathway	13	2.8761061946902653	0.002136380885860028	ADCY3, CYSLTR2, STIM1, ITPR1, EDNRA, EDNRB, AGTR1, CD38, PLCE1, PLCB4, PDE1C, PDE1A, PDGFRB	178	179	6879	2.8066976335446614	0.34521995452968035	0.019063935974468205	2.640692245894416
KEGG_PATHWAY	hsa05032:Morphine addiction	9	1.991150442477876	0.002260601810498264	ADCY3, PDE7B, PDE1C, ADCY5, PDE1A, ADCY6, PDE10A, PDE8A, GRK5	178	91	6879	3.8221385356216815	0.3611629365951313	0.019294298387091735	2.792244683840739
KEGG_PATHWAY	hsa04713:Circadian entrainment	9	1.991150442477876	0.0029641291288550857	ADCY3, PLCB4, ADCY5, ADCY6, GUCY1A2, GUCY1A3, GUCY1B3, PRKG1, ITPR1	178	95	6879	3.6612063867534	0.4444346917858202	0.02419292346709201	3.6464765279850986
KEGG_PATHWAY	hsa04923:Regulation of lipolysis in adipocytes	7	1.5486725663716814	0.002978630073118661	ADCY3, ADCY5, ADCY6, PIK3CA, FABP4, PRKG1, AKT3	178	56	6879	4.830758426966291	0.44603227610359475	0.023349046330809142	3.6640108841793695
KEGG_PATHWAY	hsa04750:Inflammatory mediator regulation of TRP channels	9	1.991150442477876	0.003595658781284527	ADCY3, PLCB4, ADCY5, ADCY6, PIK3CA, MAPK10, MAP2K6, ITPR1, NGF	178	98	6879	3.549128640220133	0.50993804770132	0.027058840242648374	4.407399514230425
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	13	2.8761061946902653	0.004895522307005915	EDNRA, ADCY3, PLCE1, ROCK1, ROCK2, ADCY5, ADCY6, PPP1R12A, PIK3CA, MAPK10, GRIN3A, AKT3, MYL9	178	198	6879	2.5373680626489614	0.6215585231268665	0.03534876802787634	5.956218539006453
KEGG_PATHWAY	hsa00230:Purine metabolism	12	2.6548672566371683	0.005532944689589699	ADCY3, PDE7B, PDE1C, ADCY5, PDE1A, ADCY6, PDE5A, GUCY1A2, GUCY1A3, PDE10A, GUCY1B3, PDE8A	178	176	6879	2.634959141981614	0.6666509062744216	0.03847476090899038	6.707254941864804
KEGG_PATHWAY	hsa04144:Endocytosis	14	3.0973451327433628	0.009047866798601072	PARD3, ARFGAP3, CBL, ASAP2, ASAP1, CYTH3, CAPZB, IGF2R, KIAA1033, SH3KBP1, MDM2, GRK5, AGAP1, CLTCL1	178	241	6879	2.244999766888899	0.8346401666683543	0.060169984072650506	10.750493762617008
KEGG_PATHWAY	hsa05218:Melanoma	7	1.5486725663716814	0.00957844048723493	PDGFRB, PIK3CA, MDM2, RB1, FGF1, PTEN, AKT3	178	71	6879	3.8101756607058075	0.8512774132201822	0.061546919241882714	11.346613904220803
KEGG_PATHWAY	hsa00562:Inositol phosphate metabolism	7	1.5486725663716814	0.00957844048723493	PLCE1, IMPA2, PLCB4, PI4KA, PIK3CA, INPP4B, PTEN	178	71	6879	3.8101756607058075	0.8512774132201822	0.061546919241882714	11.346613904220803
KEGG_PATHWAY	hsa05130:Pathogenic Escherichia coli infection	6	1.3274336283185841	0.009618752406235949	NCK2, ARHGEF2, EZR, ROCK1, ROCK2, ITGB1	178	51	6879	4.54659616655651	0.852471169054114	0.05986639355173018	11.391755826113037
KEGG_PATHWAY	hsa04972:Pancreatic secretion	8	1.7699115044247788	0.009793683222368616	ADCY3, CD38, PLCB4, SLC12A2, ADCY5, ADCY6, PLA2G5, ITPR1	178	93	6879	3.324392895976803	0.8575419120989152	0.05907995166275626	11.587401202334814
KEGG_PATHWAY	hsa05220:Chronic myeloid leukemia	7	1.5486725663716814	0.01023217845816354	CBL, PIK3CA, MDM2, RB1, BCL2L1, RUNX1, AKT3	178	72	6879	3.7572565543071157	0.869503338720587	0.05984387052255036	12.076075632854543
KEGG_PATHWAY	hsa05169:Epstein-Barr virus infection	9	1.991150442477876	0.013096828170708216	CD44, SHFM1, PIK3CA, MDM2, JAK1, RB1, MAPK10, AKT3, MAP2K6	178	122	6879	2.8509393995210903	0.9264877249888693	0.07390051426733368	15.207886920799929
KEGG_PATHWAY	hsa04730:Long-term depression	6	1.3274336283185841	0.018599898165696363	PLCB4, GUCY1A2, GUCY1A3, GUCY1B3, PRKG1, ITPR1	178	60	6879	3.864606741573034	0.9757044047203972	0.10076704281132276	20.9380542451265
KEGG_PATHWAY	hsa04614:Renin-angiotensin system	4	0.8849557522123894	0.020316803752822864	AGTR1, AGT, ACE2, ENPEP	178	23	6879	6.721055202735711	0.9828224792953645	0.1067539087267777	22.65150620144285
KEGG_PATHWAY	hsa05414:Dilated cardiomyopathy	7	1.5486725663716814	0.020711007042751504	ADCY3, ADCY5, ADCY6, ITGA7, ITGA1, ITGB1, TPM4	178	84	6879	3.220505617977528	0.9841381849700014	0.10595189154291218	23.040062366176507
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	11	2.433628318584071	0.02134072102763883	ADCY3, PTK2, PARD3, PLCB4, ROCK1, ROCK2, ADCY5, ADCY6, PIK3CA, GRK5, AKT3	178	186	6879	2.285520115984052	0.9860350112099463	0.10631333295676271	23.65703126009876
KEGG_PATHWAY	hsa05145:Toxoplasmosis	8	1.7699115044247788	0.02292297073260404	LAMA4, LAMA3, JAK1, BCL2L1, MAPK10, ITGB1, AKT3, MAP2K6	178	110	6879	2.810623084780388	0.9898631492400051	0.11106642655543497	25.187229541565436
KEGG_PATHWAY	hsa05131:Shigellosis	6	1.3274336283185841	0.0239331302198806	DOCK1, ROCK1, CD44, ROCK2, MAPK10, ITGB1	178	64	6879	3.623068820224719	0.9917404716851282	0.11299946626786983	26.149344359663797
KEGG_PATHWAY	hsa04725:Cholinergic synapse	8	1.7699115044247788	0.023953405409036507	ADCY3, KCNQ3, PLCB4, ADCY5, ADCY6, PIK3CA, AKT3, ITPR1	178	111	6879	2.7853021560886733	0.9917743730729286	0.11049076035044791	26.168538154627164
KEGG_PATHWAY	hsa05215:Prostate cancer	7	1.5486725663716814	0.02540501336655253	PDGFRB, PIK3CA, MDM2, RB1, PTEN, TCF7L1, AKT3	178	88	6879	3.0741189989785496	0.993873869308701	0.11424429442282868	27.530856478745047
KEGG_PATHWAY	hsa05214:Glioma	6	1.3274336283185841	0.02540531385891091	PDGFRB, PIK3CA, MDM2, RB1, PTEN, AKT3	178	65	6879	3.56732929991357	0.9938742432879607	0.11174308174242797	27.531136077158113
KEGG_PATHWAY	hsa05212:Pancreatic cancer	6	1.3274336283185841	0.02540531385891091	PIK3CA, JAK1, RB1, BCL2L1, MAPK10, AKT3	178	65	6879	3.56732929991357	0.9938742432879607	0.11174308174242797	27.531136077158113
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	10	2.2123893805309733	0.028036971709171236	MEF2C, PTK2, FLT1, KMT2A, PPARG, MDM2, BCL2L1, JMJD1C, RUNX1, MLLT3	178	167	6879	2.3141357733970263	0.9964136753405058	0.12011917245366877	29.94209876311229
KEGG_PATHWAY	hsa04912:GnRH signaling pathway	7	1.5486725663716814	0.0293582804151758	ADCY3, PLCB4, ADCY5, ADCY6, MAPK10, MAP2K6, ITPR1	178	91	6879	2.9727744165946413	0.9972604900061645	0.12287922511080651	31.12456562534295
KEGG_PATHWAY	hsa04971:Gastric acid secretion	6	1.3274336283185841	0.03927915948407538	ADCY3, EZR, PLCB4, ADCY5, ADCY6, ITPR1	178	73	6879	3.1763891026627675	0.9996416990736554	0.15842592904644104	39.43341680469696
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	7	1.5486725663716814	0.04181261735873482	ADCY3, PLCB4, ADCY5, ADCY6, PIK3CA, AKT3, ITPR1	178	99	6879	2.7325502213142663	0.9997875832972482	0.1646757721123734	41.4019408562145
KEGG_PATHWAY	hsa04925:Aldosterone synthesis and secretion	6	1.3274336283185841	0.057021619590070835	ADCY3, AGTR1, PLCB4, ADCY5, ADCY6, ITPR1	178	81	6879	2.862671660424469	0.9999910598729297	0.21509036494063205	52.034202656993145
KEGG_PATHWAY	hsa04261:Adrenergic signaling in cardiomyocytes	8	1.7699115044247788	0.06476095335157595	ADCY3, AGTR1, PLCB4, ADCY5, ADCY6, SCN7A, AKT3, TPM4	178	138	6879	2.240351734245237	0.9999982514387763	0.23703662512819446	56.73416166081522
KEGG_PATHWAY	hsa04727:GABAergic synapse	6	1.3274336283185841	0.06736978043867495	ADCY3, GPHN, SLC38A2, ADCY5, ADCY6, NSF	178	85	6879	2.727957699933906	0.9999989942784674	0.24133586289013764	58.220368163417255
KEGG_PATHWAY	hsa04914:Progesterone-mediated oocyte maturation	6	1.3274336283185841	0.07291123635818211	ADCY3, ADCY5, ADCY6, PIK3CA, MAPK10, AKT3	178	87	6879	2.6652460286710578	0.9999996909556181	0.2546618517607975	61.22265972203855
KEGG_PATHWAY	hsa04640:Hematopoietic cell lineage	6	1.3274336283185841	0.07291123635818211	CD9, CD38, CD36, CD44, ITGA1, IL3RA	178	87	6879	2.6652460286710578	0.9999996909556181	0.2546618517607975	61.22265972203855
KEGG_PATHWAY	hsa04012:ErbB signaling pathway	6	1.3274336283185841	0.07291123635818211	NCK2, PTK2, CBL, PIK3CA, MAPK10, AKT3	178	87	6879	2.6652460286710578	0.9999996909556181	0.2546618517607975	61.22265972203855
KEGG_PATHWAY	hsa04724:Glutamatergic synapse	7	1.5486725663716814	0.07308250766550442	ADCY3, SLC38A2, PLCB4, ADCY5, ADCY6, GRIN3A, ITPR1	178	114	6879	2.373004139562389	0.9999997020568192	0.2509642152824073	61.3122070399754
KEGG_PATHWAY	hsa04210:Apoptosis	5	1.1061946902654867	0.07476042772859684	PIK3CA, BCL2L1, IL3RA, AKT3, NGF	178	62	6879	3.116618339978253	0.9999997918715573	0.2519497338597255	62.17948172800529
KEGG_PATHWAY	hsa04670:Leukocyte transendothelial migration	7	1.5486725663716814	0.07554240833262418	PTK2, EZR, ROCK1, ROCK2, PIK3CA, ITGB1, MYL9	178	115	6879	2.3523693209574987	0.9999998239546083	0.2502456827461692	62.57752517020712
KEGG_PATHWAY	hsa04919:Thyroid hormone signaling pathway	7	1.5486725663716814	0.07554240833262418	NOTCH3, PLCE1, PLCB4, PIK3CA, MDM2, AKT3, MED12L	178	115	6879	2.3523693209574987	0.9999998239546083	0.2502456827461692	62.57752517020712
KEGG_PATHWAY	hsa04630:Jak-STAT signaling pathway	8	1.7699115044247788	0.07973144262328441	STAT4, OSMR, PIK3CA, JAK1, BCL2L1, SOCS5, IL3RA, AKT3	178	145	6879	2.132196822936846	0.9999999283712127	0.25853184780576344	64.64498022328402
KEGG_PATHWAY	hsa04071:Sphingolipid signaling pathway	7	1.5486725663716814	0.08854116352041545	PLCB4, ROCK1, ROCK2, PIK3CA, MAPK10, PTEN, AKT3	178	120	6879	2.25435393258427	0.9999999893355657	0.27948712307902157	68.65441898652804
